"energy","loudness","acousticness","instrumentalness","tempo","duration_ms","track_age","track_popularity"
0.958,-2.939,0.0112,1.14e-05,143.451,292667,5,35
0.973,-3.501,0.000166,1.57e-05,200.002,215520,5,36
0.926,-3.432,5.86e-05,0.000571,145.055,219253,5,35
0.582,-10.667,0.0665,1.35e-06,186.225,189032,5,33
0.828,-5.175,0.00404,3.89e-05,116.02,229000,5,27
0.929,-3.975,0.00875,0,120.946,206000,5,29
0.886,-3.733,0.00291,9.07e-06,150.066,242625,5,21
0.797,-5.728,0.127,1.43e-05,119.034,232220,5,39
0.809,-5.868,0.124,0.0115,77.015,219337,5,40
0.784,-6.856,0.000998,0.000111,130.197,191583,5,31
0.882,-2.692,0.000117,9.71e-06,176.127,246750,6,38
0.955,-2.954,0.0386,0,152.067,200620,7,30
0.685,-6.325,0.189,0.000399,119.958,244338,7,30
0.347,-10.024,0.935,0.424,110.956,201267,5,29
0.511,-5.68,0.609,0,118.701,164280,5,30
0.61,-8.035,0.0061,0.0531,139.96,195612,5,29
0.793,-5.429,0.018,1.77e-05,120.006,186251,6,30
0.524,-7.769,0.284,7.95e-05,97.335,156087,5,36
0.412,-9.057,0.628,0.00139,167.41,203154,5,36
0.548,-6.612,0.00548,0,120.042,172000,5,39
0.718,-7.58,0.014,0,99.962,239375,5,35
0.748,-3.177,0.0111,0,123.034,199800,6,30
0.939,-2.588,0.0108,0,145.041,203747,5,34
0.98,-3.608,9.75e-06,0.278,147.964,236613,6,30
0.84,-3.937,0.429,0,120.124,238080,5,23
0.694,-8.723,0.0682,7.1e-05,154.93,142452,5,16
0.792,-6.756,0.179,0,133.857,247225,5,26
0.797,-6.747,0.00535,6.18e-05,137.002,213625,5,21
0.479,-10.327,0.0391,0.123,110.007,270308,5,25
0.794,-6.198,0.0115,0.0364,124.004,229603,5,21
0.93,-6.465,0.00887,0.000158,124.016,176687,5,21
0.922,-4.834,0.00675,0.000205,180.1,201700,5,21
0.947,-2.67,0.000218,0.000393,92.173,254240,5,23
0.918,-4.12,1.44e-05,0.0122,111.37,241667,5,17
0.96,-3.221,1.64e-05,0.0106,159.414,272920,5,23
0.383,-11.062,0.238,2.47e-06,103.007,200680,6,33
0.453,-7.101,0.0144,0.00011,119.026,230924,6,32
0.915,-4.67,8.26e-05,0.000388,180.189,317519,5,29
0.905,-4.539,0.00158,0,119.982,212246,5,29
0.941,-4.246,0.000217,0,76.487,222669,5,27
0.715,-8.792,1.24e-05,0.357,109.041,224496,5,18
0.991,-3.262,2.32e-05,0.0193,120.022,225250,5,18
0.991,-3.181,2.55e-05,0.0384,139.985,216214,5,20
0.717,-8.356,8.93e-05,0.00126,128.002,210074,6,21
0.216,-17.68,0.697,6.55e-06,172.003,243977,6,14
0.573,-7.774,0.00234,0,76.516,145169,6,21
0.623,-6.276,0.0743,0,168.405,171119,6,21
0.443,-12.878,0.514,0,152.051,138898,6,21
0.596,-11.117,0.00212,0,120.031,173000,5,25
0.948,-4.318,2.18e-05,0.00225,139.022,249507,8,41
0.983,-4.006,0.00564,0,105.067,182191,7,54
0.971,-2.755,4.16e-05,3.66e-05,90.52,189120,7,3
0.678,-4.679,0.0037,1.5e-06,77.014,265477,8,54
0.912,-4.389,2.58e-05,0.000377,161.992,202750,7,24
0.934,-3.769,0.0127,0.244,173.597,215788,7,23
0.64,-4.191,0.128,0,110.076,198545,6,16
0.806,-7.417,0.00343,0,160.821,219760,7,61
0.931,-3.523,0.000679,0.000498,134.984,321680,11,0
0.875,-4.819,0.000139,3.28e-05,151.986,267680,12,57
0.97,-3.944,2.28e-05,0.000364,165.267,238206,11,13
0.955,-4.211,0.000664,0.00989,119.055,246480,11,50
0.982,-3.477,4.41e-05,5.04e-05,114.5,228728,11,38
0.906,-7.677,0.000332,0.0614,127.935,323800,11,68
0.958,-3.327,0.000216,0,150.08,185227,11,0
0.981,-3.091,9e-05,0.00119,172.068,205145,11,42
0.962,-2.867,0.00169,0.00476,77,247400,12,1
0.667,-6.585,0.197,0,164.221,267973,11,5
0.987,-1.711,3.58e-05,8.48e-05,142.031,269266,11,59
0.883,-3.821,0.0254,0,90.001,245533,12,1
0.95,-2.712,0.012,1.91e-06,140.071,207587,12,1
0.919,-3.771,4.58e-05,4.5e-06,110.017,194147,13,45
0.934,-3.793,0.000606,6.76e-05,201.991,251840,12,56
0.981,-3.503,0.000253,0.0155,115.97,201427,12,53
0.945,-4.284,0.000762,0.000162,178.13,239627,13,44
0.929,-3.618,0.00094,0.000248,137.868,202307,13,49
0.936,-5.372,0.000456,0.00359,115.005,273053,12,48
0.768,-5.824,0.00632,0,143.993,277360,12,0
0.841,-5.131,0.00187,0.000455,159.993,291480,12,0
0.96,-3.453,0.000355,4.39e-06,90.039,199960,12,0
0.633,-5.106,0.00378,0,164.13,236907,13,68
0.839,-4.52,0.000289,0,129.829,220093,20,39
0.979,-3.08,0.000292,0.00124,134.055,229733,17,45
0.987,-3.576,0.00156,1.55e-05,163.393,188867,12,47
0.933,-4.082,0.000417,0.000454,75.991,218307,NA,60
0.96,-3.388,0.00264,5.88e-06,96.016,191787,13,0
0.905,-3.89,0.000254,4.93e-05,127.977,166667,12,35
0.862,-4.05,0.00231,1.2e-05,78.041,218027,11,19
0.978,-5.565,4.73e-06,0.591,107.703,214560,12,49
0.932,-4.536,0.000233,0.0782,129.998,216400,12,37
0.887,-4.205,0.000132,6.84e-06,172.124,188225,11,0
0.815,-4.682,7.99e-05,0.00139,86.499,175693,12,22
0.654,-5.455,0.0136,1.16e-05,122.101,196253,12,59
0.975,-1.892,0.0017,0,142.998,197627,15,0
0.901,-3.266,0.000198,0,110.819,229560,14,49
0.921,-2.623,0.00615,0,121.982,221360,NA,0
0.948,-4.6,0.00055,0.154,172.052,310920,14,43
0.812,-5.568,0.00149,0,159.933,268667,17,0
0.932,-4.454,0.00249,3.62e-06,140.996,211187,13,47
0.969,-2.219,0.009,1.11e-05,164.042,183507,13,59
0.958,-3.201,0.0365,0,104.829,224160,12,41
0.89,-4.603,0.000578,5.87e-05,140.011,249333,NA,33
0.958,-3.477,0.000902,0.000227,130,218267,13,44
0.864,-4.384,0.00194,0,178.851,195238,13,0
0.892,-5.285,0.000456,0.000525,174.027,190707,13,60
0.937,-2.176,0.012,0.000249,154.972,227000,13,0
0.858,-4.05,0.000433,1.8e-06,107.993,219467,11,0
0.905,-3.768,0.00227,3.29e-06,97.106,235653,15,52
0.941,-3.969,0.000173,0,88.95,178853,11,0
0.847,-3.841,0.00126,0.00438,163.973,219280,11,18
0.857,-4.142,0.114,0,174.028,225030,11,30
0.919,-5.12,0.00417,0.000702,129.954,210133,11,0
0.916,-4.163,5.43e-05,0,144.004,211439,11,44
0.935,-3.416,8.07e-05,0.000102,143.025,239027,11,0
0.919,-4.437,0.00183,0.0567,140.007,307160,11,46
0.906,-3.929,3.67e-05,0.283,105.028,265000,11,14
0.84,-3.938,0.0012,0,157.985,215840,15,58
0.982,-4.639,8.52e-06,0.0168,110.03,220413,11,0
0.972,-3.438,0.000105,0.000838,120.085,203640,13,40
0.947,-3.018,0.000742,0,144.948,280800,11,58
0.943,-3.033,0.000133,0,148.008,239127,11,33
0.925,-4.773,0.000264,0.000118,127.994,293236,11,0
0.936,-4.906,2.57e-05,0.000729,141.959,221747,11,26
0.976,-3.064,3.65e-05,0,174.047,271031,11,20
0.966,-4.162,0.000692,0.00015,117.006,210827,11,23
0.928,-3.158,0.0437,0,91.01,193720,14,0
0.868,-5.065,6.87e-06,0.00372,174.821,213787,11,21
0.933,-4.468,1.44e-05,0.37,133.991,204907,11,33
0.987,-1.241,5.29e-05,2.46e-05,159.964,216933,11,18
0.912,-3.285,0.0777,0,190.018,219680,10,0
0.576,-6.352,0.229,5.73e-05,126.979,280634,10,33
0.656,-8.469,0.363,0,103.977,238760,11,35
0.548,-8.879,0.421,0,130.11,270000,10,33
0.865,-4.355,0.347,0.296,139.932,208000,23,3
0.368,-8.78,0.787,0,179.953,261333,8,34
0.613,-7.56,0.00309,0.000128,96.6,184587,14,59
0.425,-7.615,0.0615,1.27e-05,167.959,279547,10,30
0.467,-7.949,0.727,0,129.967,213800,11,35
0.487,-7.112,0.113,2.37e-06,136.596,272133,NA,70
0.539,-9.129,0.43,0,139.969,255250,10,31
0.391,-8.66,0.352,0,83.644,206973,21,6
0.161,-12.448,0.695,2.46e-05,99.936,193200,9,29
0.554,-7.428,0.469,0,133.904,245813,11,33
0.698,-6.963,0.227,0,86.989,252420,10,29
0.783,-4.762,0.00523,9.2e-05,118.002,268827,26,14
0.498,-9.661,0.398,0,144.065,240279,10,29
0.654,-6.993,0.452,6.12e-05,139.071,268200,29,58
0.663,-10.579,0.216,1.85e-05,176.378,233427,35,2
0.652,-6.655,0.34,5.49e-05,80.609,258787,29,68
0.719,-9.397,0.0613,0,95.769,255733,26,70
0.606,-6.549,0.3,4.49e-06,133.822,240760,31,69
0.581,-11.856,0.513,2.06e-06,97.074,338800,37,62
0.423,-8.799,0.294,0.0884,150.135,306040,31,14
0.553,-10.198,0.727,0,76.114,329400,NA,66
0.305,-11.842,0.614,2.01e-05,139.935,232573,25,66
0.514,-10.689,0.0828,0,117.53,269000,34,58
0.77,-8.267,0.276,0.0176,107.484,277227,50,3
0.882,-9.348,0.00736,0.744,115.623,280987,NA,0
0.66,-10.019,0.0496,0.000405,139.969,137867,NA,0
0.913,-8.477,0.0666,8.16e-05,144.815,306225,NA,0
0.799,-6.962,0.000168,9.42e-05,143.072,252453,11,0
0.912,-7.023,3.78e-05,2.25e-05,137.805,219893,11,0
0.919,-6.071,3.29e-06,0.731,153.821,275227,11,0
0.696,-12.697,0.000825,0.000336,117.058,235240,NA,26
0.663,-13.454,0.00559,0.00976,166.112,315707,49,38
0.906,-7.547,0.2,0.0015,121.669,196800,NA,32
0.663,-11.714,0.00739,0.0352,90.714,223600,NA,22
0.515,-11.985,0.0936,0,127.761,187893,NA,37
0.8,-10.173,4.83e-05,0.0535,160.326,154973,NA,1
0.518,-12.516,0.000161,0.00372,138.108,178093,NA,0
0.87,-7.813,0.0377,2.49e-05,120.845,176760,NA,0
0.533,-12.6,0.0893,0.0367,158.468,322000,NA,0
0.953,-8.927,0.00166,3.64e-06,121.741,202040,13,0
0.908,-7.645,0.0161,4.16e-06,177.773,246720,NA,22
0.592,-10.434,0.108,0.0184,109.847,263627,12,10
0.924,-7.767,0.00376,0,142.378,261733,NA,54
0.822,-3.328,0.309,0,127.852,212040,11,0
0.817,-5.424,0.484,0,124.976,256920,11,0
0.963,-5.173,0.101,0.491,131.564,216600,NA,17
0.704,-6.992,0.722,0.0066,122.385,242027,NA,19
0.806,-6.94,1.64e-05,0.0112,128.639,273000,NA,15
0.694,-9.116,0.014,0,124.394,182653,15,2
0.926,-10.79,0.00031,0.478,113.097,145067,54,58
0.855,-8.027,0.156,0.222,111.25,335360,NA,0
0.752,-8.134,0.0133,0.00979,205.47,336907,50,55
0.571,-12.65,0.0472,0.031,110.75,188775,52,0
0.683,-13.233,0.000384,0.00119,95.254,326001,53,0
0.56,-12.446,0.149,2.35e-06,130.061,300702,51,0
0.553,-11.574,0.223,0.000279,80.435,239293,48,0
0.875,-5.072,0.0691,0,134.357,203533,15,0
0.847,-4.487,0.00482,1.15e-06,142.73,287973,47,32
0.963,-5.98,0.00763,0.00151,184.451,169027,16,0
0.813,-5.995,0.00273,0.798,123.342,183387,16,0
0.912,-5.147,0.0146,0.107,147.193,196413,16,0
0.974,-5.531,0.00754,0.00564,96.382,184413,16,0
0.917,-7.368,0.0146,0.0988,119.466,273160,14,10
0.763,-7.475,0.132,0.0013,126.333,254400,NA,1
0.96,-5.6,0.0483,0.00113,137.905,183107,NA,20
0.944,-5.575,0.0275,0.000722,172.972,223360,NA,14
0.954,-6.406,0.0113,0.0019,168.617,316707,NA,13
0.744,-5.977,0.00174,0.00231,158.628,305827,NA,14
0.74,-8.427,0.199,0,132.689,182560,44,38
0.787,-9.898,0.0131,0.000876,99.893,192733,44,39
0.613,-9.978,0.163,1.66e-06,84.22,206707,44,48
0.862,-7.362,0.00686,3.87e-05,137.532,231267,21,24
0.691,-7.773,0.252,0,94.854,262760,21,31
0.812,-6.716,0.0599,0,109.591,192520,48,41
0.643,-6.73,0.0395,0.00273,109.981,225373,19,32
0.635,-15.718,0.205,0.000166,100.725,290800,NA,44
0.731,-8.299,0.016,0.184,106.177,183373,15,7
0.843,-5.821,0.12,4.98e-05,129.894,244107,20,0
0.88,-4.959,0.19,3.48e-05,91.06,273147,NA,43
0.963,-3.528,0.0531,7.03e-06,126.222,261827,13,1
0.556,-11.062,0.136,0,119.883,224880,39,48
0.745,-9.138,0.05,0.125,134.364,210107,NA,65
0.891,-5.452,0.000805,0.0928,139.903,246733,32,70
0.884,-5.18,0.493,0,121.903,225160,18,2
0.965,-4.757,0.0393,0.0014,93.52,321960,14,0
0.927,-4.892,0.0346,5.52e-05,140.1,270533,NA,1
0.951,-4.654,0.00837,0.000225,173.241,233947,17,48
0.864,-6.762,0.0172,0.0567,162.233,250947,17,45
0.973,-4.229,0.00236,0.136,179.958,258280,NA,36
0.737,-8.747,0.00295,0.00026,125.347,199467,25,22
0.912,-9.728,0.0473,0.000141,137.581,180667,NA,40
0.941,-7.687,0.00376,0.00525,171.632,251320,16,0
0.894,-7.071,0.0398,6.56e-05,90.446,216493,23,0
0.907,-6.359,0.0457,9.89e-05,151.994,329253,13,0
0.82,-5.255,0.0512,0,88.469,228333,NA,40
0.285,-11.977,0.525,0,130.204,263867,18,35
0.953,-5.002,0.124,5.57e-06,135.599,169027,49,0
0.932,-4.491,0.000295,7.59e-05,93.675,175027,24,4
0.894,-4.682,3.32e-05,0.171,82.305,247267,25,65
0.984,-5.012,2.93e-05,0.0745,129.924,243933,22,50
0.932,-4.739,0.000866,0,113.945,271093,22,50
0.912,-2.968,0.000104,0.0025,105.368,189200,22,57
0.954,-3.609,0.00746,1.1e-06,159.93,185120,NA,1
0.905,-3.948,0.00415,0,151.503,199813,16,54
0.873,-4.542,0.00022,0.000729,143.519,206587,19,70
0.864,-5.384,0.00182,7.32e-05,153.966,283160,23,58
0.949,-4.701,0.00224,0.0935,142.98,196400,NA,38
0.88,-6.424,0.0108,2.76e-05,147.899,264800,NA,56
0.728,-4.874,2.52e-05,7.41e-05,138.179,259027,14,60
0.866,-6.319,1.25e-05,0.312,166.007,314573,10,54
0.882,-4.864,0.000169,0.0368,122.259,206200,27,56
0.842,-5.657,0.00185,3.66e-05,154.351,193267,27,51
0.952,-3.761,1.23e-05,0.000156,80.899,203693,18,57
0.977,-3.494,0.00165,1.1e-05,195.711,199387,19,65
0.96,-2.605,0.000436,3.23e-05,120.95,147333,24,53
0.974,-3.866,0.000266,0.0984,141.077,248307,NA,63
0.924,-3.379,0.0064,0,101.862,237373,NA,39
0.979,-2.843,0.00158,7.45e-06,165.921,267907,14,2
0.955,-3.003,0.000792,0,170.024,203720,15,33
0.914,-3.4,0.00301,0,163.759,230093,24,2
0.737,-5.282,9.4e-06,0,177.9,186893,22,57
0.951,-3.324,0.00777,0,160.102,175373,22,58
0.943,-4.549,0.0056,0.000587,140.042,294800,21,55
0.962,-2.946,1.02e-05,0.898,159.898,237493,24,0
0.853,-7.296,0.00272,0.659,79.249,247253,NA,51
0.812,-6.509,0.00114,0.00333,152.002,223747,25,67
0.765,-6.544,0.00106,0.0506,128.164,200493,25,59
0.964,-4.527,0.000525,3.7e-06,162.038,239933,20,43
0.952,-3.621,5.1e-05,0.0989,112.886,176307,19,62
0.52,-8.604,0.224,0.000503,96.023,151219,7,8
0.585,-9.673,0.12,7.65e-05,120.008,250000,7,50
0.748,-6.856,0.0736,0,100.007,184200,5,44
0.827,-4.793,0.0559,2.46e-06,125.988,176594,5,67
0.508,-9.208,0.0571,0.0116,111.955,173500,5,56
0.864,-2.003,0.382,0.117,125.895,215357,8,28
0.694,-5.462,0.104,2.7e-06,125.989,209477,6,54
0.475,-11.256,0.13,6.09e-05,119.994,176910,7,7
0.903,-5.856,0.0333,1.58e-06,119.98,228000,8,47
0.669,-5.204,0.00761,0,107.02,191321,5,57
0.805,-4.867,0.0401,4.58e-05,109.998,165829,7,50
0.776,-7.4,0.101,2.71e-06,114.996,165645,7,7
0.777,-6.232,0.0097,2.62e-05,120.017,217853,7,54
0.822,-3.517,0.0641,1.56e-05,121.984,140164,5,47
0.598,-7.327,0.283,4.42e-06,120.085,157810,7,11
0.87,-3.352,0.0325,1.71e-06,117.954,163948,8,57
0.691,-5.304,0.425,6.01e-05,120.042,224200,8,26
0.776,-6.594,0.0023,3.36e-06,123.95,177170,8,46
0.739,-6.616,0.201,0.000726,117.973,179853,7,6
0.623,-7.057,0.101,0.0481,90.761,214097,8,56
0.74,-7.391,0.026,0,123.945,240000,7,63
0.725,-2.658,0.0371,0.000168,125.924,160000,8,44
0.734,-7.882,0.0014,0.00177,119.999,190133,5,47
0.653,-6.365,0.424,0,100.976,186610,7,6
0.922,-2.715,0.135,0.0513,125.961,160053,8,64
0.785,-4.78,0.00706,2.59e-05,122.028,177253,8,47
0.774,-8.846,0.032,0.709,119.975,263755,8,8
0.63,-7.827,0.0544,0.000149,125,251548,9,48
0.711,-4.909,0.18,0,121.983,210221,7,49
0.741,-2.904,0.0826,0,109.987,183171,8,50
0.599,-8.48,0.175,0.031,123.97,302163,10,40
0.77,-5.653,0.015,2.86e-05,94.981,188773,8,6
0.914,-5.511,0.0055,0.000905,124.974,164885,7,5
0.751,-5.336,0.333,0.64,105.953,212910,8,50
0.601,-8.986,0.0206,0.0224,122.012,210920,7,46
0.738,-6.982,0.0805,0.547,123.935,234200,8,48
0.742,-5.581,0.0273,1.22e-06,119.966,180251,7,5
0.701,-6.852,0.445,0.00388,119.94,157500,5,50
0.66,-7.122,0.227,5.82e-06,108.103,197784,8,45
0.641,-7.556,0.283,0.000385,123.982,235360,7,48
0.591,-8.749,0.0276,0.391,125.003,301175,11,59
0.681,-5.375,0.394,6.47e-06,114.978,159727,7,5
0.7,-6.588,0.0733,6.3e-05,123.05,169837,7,54
0.55,-6.469,0.115,0,114.992,217392,9,44
0.764,-4.712,0.0105,0.000468,122.982,232195,9,45
0.67,-5.105,0.233,0,104.81,162081,7,6
0.51,-6.474,0.0197,0.072,125.035,260160,11,55
0.857,-5.463,0.101,0.12,121.976,185039,8,42
0.729,-4.088,0.0702,0.0498,111.99,218571,8,48
0.831,-4.964,0.0411,0.00236,121.992,198688,8,35
0.77,-5.671,0.469,0,118.038,196389,9,35
0.765,-6.283,0.632,0.76,121.982,193222,8,46
0.679,-5.843,0.3,0,100.005,168157,7,4
0.798,-5.407,0.0856,0,118.07,184231,7,67
0.614,-7.082,0.13,0.000312,123.999,176347,8,50
0.563,-8.627,0.191,0.00109,119.94,237695,10,48
0.798,-5.011,0.0281,0.00119,124.023,159896,9,46
0.532,-5.935,0.00219,2.68e-05,125.002,203903,8,41
0.819,-4.241,0.0132,0.000334,119.006,184133,8,44
0.696,-7.811,0.337,0.000416,104.994,210429,8,41
0.799,-4.816,0.203,0.0534,124.002,336774,10,48
0.515,-6.003,0.494,1.66e-05,120.994,212231,8,5
0.563,-8.004,0.125,0,101.931,173925,7,55
0.65,-4.705,0.169,0,105.023,211724,7,43
0.584,-7.539,0.155,1.29e-05,104.979,175621,7,4
0.761,-6.783,0.0935,0.355,124.928,210376,NA,56
0.893,-4.146,0.0105,0.000115,105.005,214270,9,3
0.874,-6.768,0.0283,0.0577,118.429,235036,9,3
0.731,-6.289,0.0493,2.55e-06,123.012,214032,9,46
0.612,-6.664,0.501,0.000111,115.006,184152,8,5
0.722,-3.928,0.000601,0.00287,120.012,181000,8,4
0.67,-7.844,0.401,8.15e-06,95.019,220500,8,48
0.306,-13.566,0.337,0.0797,185.828,174839,9,36
0.585,-6.456,0.00116,0.895,121.999,173320,9,50
0.437,-17.997,0.318,0.106,123.913,236129,10,48
0.757,-5.82,0.0831,0,95.031,168681,8,55
0.8,-5.072,0.0513,1.02e-05,122.062,200467,8,47
0.713,-3.246,0.0314,0,105.06,170857,7,3
0.722,-7.113,0.175,1.14e-05,123.99,179069,8,41
0.956,-2.26,0.108,0.0402,123.971,213086,9,5
0.882,-5.202,0.152,0,119.917,186055,8,39
0.863,-3.575,0.287,1.53e-05,96.499,268440,6,71
0.873,-8.758,0.33,1.63e-06,93.685,251253,16,64
0.712,-5.119,0.732,0,131.938,229333,5,80
0.821,-6.017,0.223,5.11e-05,170.163,221347,6,63
0.827,-3.206,0.649,0,95.223,259853,16,74
0.72,-6.162,0.778,0,163.905,266787,16,62
0.796,-6.675,0.701,3.99e-05,104.947,279320,15,69
0.499,-6.166,0.392,0,93.99,266016,7,76
0.676,-5.973,0.405,0,132.011,216947,6,60
0.658,-6.496,0.398,4.58e-05,97.68,300160,20,69
0.799,-3.275,0.356,0,96.839,283129,15,7
0.822,-5.663,0.698,0,93.559,309573,19,7
0.775,-4.65,0.178,0,124.015,256440,6,73
0.848,-4.752,0.104,0,91.971,214413,6,67
0.891,-4.223,0.608,6.71e-06,97.073,241760,6,64
0.855,-3.523,0.26,0,91.291,274653,15,52
0.603,-8.673,0.592,0,91.941,298347,NA,65
0.642,-5.186,0.0534,1.18e-06,90.991,252947,7,66
0.762,-5.547,0.318,0,116.027,209192,6,70
0.849,-5.996,0.015,0,81.94,199996,5,59
0.906,-6.085,0.0405,2.74e-06,92.99,220440,6,58
0.665,-5.409,0.0727,0,84.001,219107,6,51
0.759,-5.928,0.486,4.1e-06,96.052,260632,6,54
0.843,-4.692,0.248,0,173.91,302947,18,67
0.772,-3.599,0.225,3.24e-06,135.063,307200,18,65
0.899,-5.25,0.342,0,129.955,227907,6,51
0.712,-4.519,0.102,1.22e-06,122.021,234480,6,65
0.779,-3.369,0.246,0,119.982,242343,5,67
0.795,-4.71,0.0339,0,95.039,218996,5,72
0.488,-4.758,0.763,3.94e-06,125.04,189520,6,49
0.875,-1.457,0.148,0,130.027,225387,6,68
0.779,-5.909,0.44,0,179.963,325642,35,64
0.822,-5.312,0.0211,0.0612,169.928,278824,6,62
0.787,-3.931,0.0951,0,90.038,158120,5,60
0.743,-7.22,0.103,0.000685,101.647,225333,19,4
0.7,-4.717,0.223,0.000218,92.991,216987,9,59
0.506,-10.729,0.143,0,125.941,238720,16,71
0.698,-4.511,0.245,0,124.057,203427,6,66
0.801,-5.144,0.261,2.46e-05,169.956,300773,8,63
0.674,-5.659,0.696,0.117,125.002,204565,6,45
0.664,-4.767,0.0878,0.00026,129.998,246747,18,62
0.709,-7.555,0.582,0.000516,96.046,221008,29,64
0.786,-4.248,0.396,0,91.459,306453,11,69
0.886,-3.443,0.345,3.22e-06,166.039,276581,7,55
0.423,-11.112,0.0343,0,169.184,237960,28,69
0.84,-4.704,0.0988,0,96.983,183613,6,5
0.538,-8.922,0.385,0,145.662,291533,6,39
0.639,-8.085,0.207,0,128.01,198332,7,72
0.638,-6.346,0.129,0.0579,98,219733,6,2
0.508,-9.182,0.654,0.000224,121.968,181467,8,64
0.657,-7.375,0.123,0.0492,129.947,215500,6,43
0.833,-4.397,0.414,0,96.717,260432,5,44
0.875,-4.261,0.141,0,141.977,220893,6,43
0.687,-7.567,0.517,0.0037,94.693,303880,7,47
0.802,-4.269,0.651,3.14e-06,177.066,257484,5,39
0.793,-5.997,0.385,1.09e-06,99.972,274650,6,55
0.771,-6.204,0.205,2.71e-06,92.514,268214,6,62
0.831,-3.799,0.0436,0.000346,96.024,225107,6,64
0.793,-6.161,0.368,1.66e-06,172.927,272722,5,38
0.83,-5.222,0.37,9.71e-06,93.377,244053,5,43
0.826,-5.5,0.371,0.00312,175.874,304569,6,59
0.823,-5.594,0.246,0.000103,129.996,203598,7,51
0.915,-6.626,0.505,4.02e-05,154.985,259013,15,9
0.452,-8.653,0.688,9.16e-06,87.593,289033,6,38
0.941,-3.243,0.63,2e-04,173.875,267333,6,38
0.879,-3.606,0.503,6.35e-05,105.012,238712,6,44
0.557,-8.174,0.58,0.000322,129.919,210920,6,54
0.579,-7.338,0.226,0.000288,130.205,239667,NA,61
0.871,-3.316,0.426,0,95.994,197167,5,49
0.632,-6.83,0.499,0,122.936,235133,11,76
0.714,-7.26,0.272,0,96.992,244088,7,51
0.7,-9.213,0.172,0.000232,103.899,312480,9,58
0.83,-4.34,0.347,1.92e-06,112.027,241113,5,33
0.923,-3.056,0.0486,5.2e-05,119.965,184372,6,53
0.752,-5.441,0.535,0,93.089,267347,19,52
0.809,-5.779,0.139,1.27e-06,89.966,297509,35,55
0.86,-5.783,0.298,2.02e-05,102.04,174976,6,45
0.81,-3.671,0.666,2.55e-06,189.715,265821,6,43
0.885,-8.481,0.175,0.00113,113.822,297387,9,49
0.823,-4.54,0.0833,0.000377,200.943,195467,27,62
0.722,-5.757,0.358,0,142.964,257010,7,44
0.82,-3.736,0.481,7.84e-06,92.397,307320,6,48
0.806,-6.028,0.275,8.04e-05,181.972,239264,7,49
0.766,-8.809,0.371,0.000185,96.014,301288,6,52
0.554,-8.264,0.695,0,100.356,282333,6,34
0.88,-7.95,0.114,0,92.038,222408,5,50
0.859,-3.373,0.696,6.96e-06,95.042,323682,5,34
0.879,-3.909,0.0281,1.74e-05,106.021,270200,6,40
0.682,-8.79,0.0253,0,96.341,157107,15,61
0.764,-7.464,0.196,0.00247,170.003,270200,5,45
0.805,-6.046,0.153,0,162.995,206719,6,49
0.852,-9.403,0.198,5.3e-05,130.155,302333,26,58
0.641,-4.301,0.205,0,127.989,220320,6,62
0.834,-6.606,0.0167,0.00859,85.038,279907,21,2
0.686,-4.802,0.587,0,122.005,238707,8,65
0.846,-4.529,0.204,2.38e-05,106.54,279573,6,40
0.915,-4.002,0.224,0,92.013,237508,5,64
0.362,-8.75,0.895,0.000953,78.036,197463,6,43
0.726,-9.408,0.00081,0.000402,160.094,228000,6,45
0.535,-11.633,0.638,0.000958,82.057,236362,6,51
0.603,-8.491,0.417,0.287,126.971,174206,6,38
0.35,-9.258,0.719,1.78e-06,147.858,214778,6,50
0.446,-11.525,0.5,0.000313,106.001,220827,5,44
0.734,-6.976,0.502,0,103.004,209987,5,49
0.576,-8.984,0.196,6.66e-06,150.017,173292,5,46
0.321,-10.944,0.791,4.67e-06,110.827,215986,8,74
0.182,-13.156,0.963,0.0012,111.483,195187,6,40
0.427,-8.867,0.809,0.00497,87.517,183973,5,47
0.599,-8.72,0.0418,7.65e-06,96.866,215060,5,41
0.555,-8.969,0.00191,0.0178,121.988,243934,7,42
0.566,-8.137,0.138,0.000437,98.001,208434,6,45
0.403,-10.56,0.324,0.0832,134.987,224293,5,47
0.446,-9.373,0.842,3.96e-05,94.099,217021,5,42
0.172,-24.89,0.37,0.00782,89.999,180000,5,38
0.407,-11.807,0.286,1.52e-06,119.03,211480,5,55
0.612,-6.809,0.424,0,170.119,217828,6,48
0.731,-6.004,0.187,0.138,159.919,312915,6,48
0.499,-10.111,0.68,0.00403,161.171,221893,7,53
0.745,-6.139,0.624,4.99e-06,90.04,234485,5,49
0.901,-5.544,0.101,0.000212,131.998,187392,5,59
0.757,-5.217,0.605,0.00124,149.993,202403,6,38
0.475,-6.01,0.431,0,120.041,175733,5,63
0.606,-4.686,0.652,0,90.028,298451,9,50
0.334,-13.731,0.408,1.25e-05,80.684,191141,6,40
0.755,-6.341,0.198,1.02e-05,130.016,186387,5,49
0.652,-6.086,0.654,0.0078,100.023,256948,5,40
0.452,-9.049,0.645,4.52e-06,123.04,177002,5,44
0.221,-13.398,0.754,0.000192,96.038,196985,6,47
0.398,-10.146,0.19,0.000268,116.058,214000,5,40
0.592,-8.196,0.14,4.98e-05,139.979,189228,5,39
0.39,-11.138,0.646,0,143.963,195104,6,40
0.683,-7.917,0.599,0.000114,127.438,302613,12,62
